id,name,latitude,longitude,country,state,city,district,neighbourhood,suburb,street,postcode,categories
"9416402448","Rectorado de la Universidad Politécnica de Madrid","40.448615700326215","-3.719125","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","Ciudad Universitaria","","Calle de Ramiro de Maeztu","28040","['office']"
"280987797","Consejo de Seguridad Nuclear","40.44801080032614","-3.7137984565682","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","Ciudad Universitaria","","Calle Justo Dorado Dellmans","28040","['building', 'building.office', 'office', 'office.government']"
"2916188361","López Menéndez Asociados","40.44715120032604","-3.7100503000000002","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","Ciudad Universitaria","","Avenida de la Reina Victoria","28003","['office', 'office.accountant']"
"11690474414","Adeslas","40.44042350032519","-3.7087358999999998","Spain","Community of Madrid","Madrid","","","Chamberí","Avenida de Filipinas","28003","['office', 'office.insurance', 'wheelchair', 'wheelchair.yes']"
"437897816","Médicos del Mundo","40.44801370032614","-3.7096742560996887","Spain","Community of Madrid","Madrid","Moncloa-Aravaca","Ciudad Universitaria","","Calle de Juan Montalvo","28040","['building', 'building.office', 'office', 'office.non_profit']"
"925574655","Cruz Roja","40.4477332503261","-3.7061507997461667","Spain","Community of Madrid","Madrid","","","Tetuán","Calle del Doctor Santero","28039","['building', 'building.office', 'office']"
"270735186","Edificio Accenture","40.446945800326006","-3.6579632097530865","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle Ramírez de Arellano","28002","['building', 'building.office', 'office', 'office.company']"
"270739178","Edificio Murano","40.446939500326","-3.655776185328879","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle de Emilio Vargas","28027","['building', 'building.office', 'office', 'office.company']"
"8920105974","La Liga","40.446946800326","-3.6558473","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle de Torrelaguna","28027","['office', 'office.company']"
"270739180","IberMutua","40.447486750326064","-3.657462049999996","Spain","Community of Madrid","Madrid","","","Ciudad Lineal","Calle Ramírez de Arellano","28002","['building', 'building.office', 'office', 'office.company']"
